"","X","wed_ID","plg_ID","wed_UitPloeg","wed_ThuisPloeg","FTA","FTM","FG2A","FG2M","FG3M","FG3A","OR","DR","TO","Minuten","plg_Name","plg_ShortName","opp_wed_ID","opp_plg_ID","opp_wed_UitPloeg","opp_wed_ThuisPloeg","opp_FTA","opp_FTM","opp_FG2A","opp_FG2M","opp_FG3M","opp_FG3A","opp_OR","opp_DR","opp_TO","opp_Minuten","opp_plg_Name","opp_plg_ShortName","FTtrips","opp_FTtrips","pts","opp_pts","Win","Loss","plays","opp_plays","ps","opp_ps","avgps","WARNING","pace","Ortg","Drtg","Home","Nrtg","EFGpct","ORpct","TOpct","FT4f","opp_EFGpct","opp_ORpct","opp_TOpct","opp_FT4f","FG2Apct","FG3Apct","FTTpct","FG2pct","FG3pct","FTpct"
"87",87,522508,2823,2823,3103,41,30,42,20,9,24,18,22,8,225,"EBBC","EBBC",522508,3103,2823,3103,36,23,34,20,9,26,14,26,16,225,"Rotterdam Basketbal","Rotterda",18.86,16.56,97,90,TRUE,FALSE,92.86,92.56,76.6640909090909,79.6605555555556,78,FALSE,69.477620650954,124.358974358974,115.384615384615,FALSE,8.97435897435898,0.507575757575758,0.409090909090909,0.102564102564103,0.454545454545455,0.558333333333333,0.388888888888889,0.205128205128205,0.383333333333333,0.494932830544426,0.282818760311101,0.222248409144473,0.476190476190476,0.375,0.731707317073171
"88",88,522508,3103,2823,3103,36,23,34,20,9,26,14,26,16,225,"Rotterdam Basketbal","Rotterda",522508,2823,2823,3103,41,30,42,20,9,24,18,22,8,225,"EBBC","EBBC",16.56,18.86,90,97,FALSE,TRUE,92.56,92.86,79.6605555555556,76.6640909090909,78,FALSE,69.477620650954,115.384615384615,124.358974358974,TRUE,-8.97435897435898,0.558333333333333,0.388888888888889,0.205128205128205,0.383333333333333,0.507575757575758,0.409090909090909,0.102564102564103,0.454545454545455,0.444096133751306,0.339602925809822,0.216300940438871,0.588235294117647,0.346153846153846,0.638888888888889
"89",89,522509,3138,3138,8594,25,16,40,20,6,13,2,20,10,200,"BV Aris","BV Aris",522509,8594,3138,8594,38,23,38,26,2,24,20,27,16,200,"GasTerra Flames","GasTerra",11.5,17.48,74,81,FALSE,TRUE,74.5,95.48,72.5075862068965,77.29,75,TRUE,74.8987931034483,98.6666666666667,108,FALSE,-9.33333333333333,0.547169811320755,0.0689655172413793,0.133333333333333,0.30188679245283,0.467741935483871,0.5,0.213333333333333,0.370967741935484,0.62015503875969,0.201550387596899,0.178294573643411,0.5,0.461538461538462,0.64
"90",90,522509,8594,3138,8594,38,23,38,26,2,24,20,27,16,200,"GasTerra Flames","GasTerra",522509,3138,3138,8594,25,16,40,20,6,13,2,20,10,200,"BV Aris","BV Aris",17.48,11.5,81,74,TRUE,FALSE,95.48,74.5,77.29,72.5075862068965,75,TRUE,74.8987931034483,108,98.6666666666667,TRUE,9.33333333333333,0.467741935483871,0.5,0.213333333333333,0.370967741935484,0.547169811320755,0.0689655172413793,0.133333333333333,0.30188679245283,0.478107700050327,0.301962757926522,0.21992954202315,0.684210526315789,0.0833333333333333,0.605263157894737
"91",91,522510,3103,8594,3103,30,20,38,15,5,16,15,20,17,200,"Rotterdam Basketbal","Rotterda",522510,8594,8594,3103,18,8,36,19,13,26,11,22,12,200,"GasTerra Flames","GasTerra",13.8,8.28,65,85,FALSE,TRUE,84.8,82.28,70.0513513513513,70.8896774193548,70,FALSE,70.4705143853531,92.8571428571429,121.428571428571,TRUE,-28.5714285714286,0.416666666666667,0.405405405405405,0.242857142857143,0.37037037037037,0.620967741935484,0.354838709677419,0.171428571428571,0.129032258064516,0.56047197640118,0.23598820058997,0.20353982300885,0.394736842105263,0.3125,0.666666666666667
"92",92,522510,8594,8594,3103,18,8,36,19,13,26,11,22,12,200,"GasTerra Flames","GasTerra",522510,3103,8594,3103,30,20,38,15,5,16,15,20,17,200,"Rotterdam Basketbal","Rotterda",8.28,13.8,85,65,TRUE,FALSE,82.28,84.8,70.8896774193548,70.0513513513513,70,FALSE,70.4705143853531,121.428571428571,92.8571428571429,FALSE,28.5714285714286,0.620967741935484,0.354838709677419,0.171428571428571,0.129032258064516,0.416666666666667,0.405405405405405,0.242857142857143,0.37037037037037,0.512236767216847,0.369948776323278,0.117814456459875,0.527777777777778,0.5,0.444444444444444
"93",93,522511,2393,3107,2393,26,14,44,19,3,15,16,25,17,187,"Matrixx Magixx","Matrixx ",522511,3107,3107,2393,23,16,35,17,12,23,10,27,17,213,"BS Leiden","BS Leide",11.96,10.58,61,86,FALSE,TRUE,87.96,85.58,73.2288372093023,76.7142857142857,75,FALSE,74.971561461794,81.3333333333333,114.666666666667,TRUE,-33.3333333333333,0.398305084745763,0.372093023255814,0.226666666666667,0.23728813559322,0.603448275862069,0.285714285714286,0.226666666666667,0.275862068965517,0.620067643742954,0.211386696730552,0.168545659526494,0.431818181818182,0.2,0.538461538461538
"94",94,522511,3107,3107,2393,23,16,35,17,12,23,10,27,17,213,"BS Leiden","BS Leide",522511,2393,3107,2393,26,14,44,19,3,15,16,25,17,187,"Matrixx Magixx","Matrixx ",10.58,11.96,86,61,TRUE,FALSE,85.58,87.96,76.7142857142857,73.2288372093023,75,FALSE,74.971561461794,114.666666666667,81.3333333333333,FALSE,33.3333333333333,0.603448275862069,0.285714285714286,0.226666666666667,0.275862068965517,0.398305084745763,0.372093023255814,0.226666666666667,0.23728813559322,0.510352872557597,0.335374744823564,0.154272382618839,0.485714285714286,0.521739130434783,0.695652173913043
"95",95,522512,1771,1771,2571,25,18,41,18,6,20,13,25,13,225,"Landstede Basketbal","Landsted",522512,2571,1771,2571,32,22,42,17,6,23,18,28,12,225,"Basketball Stars Weert","Basketba",11.5,14.72,72,74,FALSE,TRUE,85.5,91.72,72.9470731707317,72.9079069767442,73,FALSE,64.8244356211004,98.6301369863014,101.369863013699,FALSE,-2.73972602739727,0.442622950819672,0.317073170731707,0.178082191780822,0.295081967213115,0.4,0.418604651162791,0.164383561643836,0.338461538461538,0.56551724137931,0.275862068965517,0.158620689655172,0.439024390243902,0.3,0.72
"96",96,522512,2571,1771,2571,32,22,42,17,6,23,18,28,12,225,"Basketball Stars Weert","Basketba",522512,1771,1771,2571,25,18,41,18,6,20,13,25,13,225,"Landstede Basketbal","Landsted",14.72,11.5,74,72,TRUE,FALSE,91.72,85.5,72.9079069767442,72.9470731707317,73,FALSE,64.8244356211004,101.369863013699,98.6301369863014,TRUE,2.73972602739727,0.4,0.418604651162791,0.164383561643836,0.338461538461538,0.442622950819672,0.317073170731707,0.178082191780822,0.295081967213115,0.526843953838435,0.288509784244857,0.184646261916708,0.404761904761905,0.260869565217391,0.6875
"97",97,522513,3138,3138,6115,16,9,40,17,6,17,8,25,16,200,"BV Aris","BV Aris",522513,6115,3138,6115,32,20,54,27,4,12,13,30,12,200,"Giants Academy","Giants A",7.36,14.72,61,86,FALSE,TRUE,80.36,92.72,72.7010526315789,79.9081578947368,76,TRUE,76.3046052631579,80.2631578947368,113.157894736842,FALSE,-32.8947368421053,0.456140350877193,0.210526315789474,0.210526315789474,0.157894736842105,0.5,0.342105263157895,0.157894736842105,0.303030303030303,0.621504039776259,0.26413921690491,0.114356743318832,0.425,0.352941176470588,0.5625
"98",98,522513,6115,3138,6115,32,20,54,27,4,12,13,30,12,200,"Giants Academy","Giants A",522513,3138,3138,6115,16,9,40,17,6,17,8,25,16,200,"BV Aris","BV Aris",14.72,7.36,86,61,TRUE,FALSE,92.72,80.36,79.9081578947368,72.7010526315789,76,TRUE,76.3046052631579,113.157894736842,80.2631578947368,TRUE,32.8947368421053,0.5,0.342105263157895,0.157894736842105,0.303030303030303,0.456140350877193,0.210526315789474,0.210526315789474,0.157894736842105,0.668979187314172,0.148662041625372,0.182358771060456,0.5,0.333333333333333,0.625
"99",99,522514,2823,3120,2823,25,18,34,22,17,27,13,22,9,200,"EBBC","EBBC",522514,3120,3120,2823,10,7,43,21,8,17,11,10,14,200,"ABC Amsterdam","ABC Amst",11.5,4.6,113,73,TRUE,FALSE,81.5,78.6,68.1947826086956,67.5433333333333,68,FALSE,67.8690579710145,166.176470588235,107.352941176471,TRUE,58.8235294117647,0.778688524590164,0.565217391304348,0.132352941176471,0.295081967213115,0.55,0.333333333333333,0.205882352941176,0.116666666666667,0.468965517241379,0.372413793103448,0.158620689655172,0.647058823529412,0.62962962962963,0.72
"100",100,522514,3120,3120,2823,10,7,43,21,8,17,11,10,14,200,"ABC Amsterdam","ABC Amst",522514,2823,3120,2823,25,18,34,22,17,27,13,22,9,200,"EBBC","EBBC",4.6,11.5,73,113,FALSE,TRUE,78.6,81.5,67.5433333333333,68.1947826086956,68,FALSE,67.8690579710145,107.352941176471,166.176470588235,FALSE,-58.8235294117647,0.55,0.333333333333333,0.205882352941176,0.116666666666667,0.778688524590164,0.565217391304348,0.132352941176471,0.295081967213115,0.665634674922601,0.263157894736842,0.0712074303405573,0.488372093023256,0.470588235294118,0.7
"101",101,522515,6115,6115,8594,22,16,38,17,4,15,4,23,15,200,"Giants Academy","Giants A",522515,8594,6115,8594,20,12,52,25,6,17,16,30,15,200,"GasTerra Flames","GasTerra",10.12,9.2,62,80,FALSE,TRUE,78.12,93.2,74.0917647058824,76.5189743589744,75,FALSE,75.3053695324284,82.6666666666667,106.666666666667,FALSE,-24,0.433962264150943,0.117647058823529,0.2,0.30188679245283,0.492753623188406,0.41025641025641,0.2,0.173913043478261,0.602027883396705,0.237642585551331,0.160329531051965,0.447368421052632,0.266666666666667,0.727272727272727
"102",102,522515,8594,6115,8594,20,12,52,25,6,17,16,30,15,200,"GasTerra Flames","GasTerra",522515,6115,6115,8594,22,16,38,17,4,15,4,23,15,200,"Giants Academy","Giants A",9.2,10.12,80,62,TRUE,FALSE,93.2,78.12,76.5189743589744,74.0917647058824,75,FALSE,75.3053695324284,106.666666666667,82.6666666666667,TRUE,24,0.492753623188406,0.41025641025641,0.2,0.173913043478261,0.433962264150943,0.117647058823529,0.2,0.30188679245283,0.664961636828645,0.217391304347826,0.117647058823529,0.480769230769231,0.352941176470588,0.6
"103",103,522516,2571,2571,3107,13,11,43,18,10,20,13,22,16,200,"Basketball Stars Weert","Basketba",522516,3107,2571,3107,32,21,45,22,5,10,14,26,14,200,"BS Leiden","BS Leide",5.98,14.72,77,80,FALSE,TRUE,84.98,83.72,72.4966666666667,72.0688888888889,72,FALSE,72.2827777777778,106.944444444444,111.111111111111,FALSE,-4.16666666666667,0.523809523809524,0.333333333333333,0.222222222222222,0.174603174603175,0.536363636363636,0.388888888888889,0.194444444444444,0.381818181818182,0.623369092490577,0.289939112786315,0.0866917947231081,0.418604651162791,0.5,0.846153846153846
"104",104,522516,3107,2571,3107,32,21,45,22,5,10,14,26,14,200,"BS Leiden","BS Leide",522516,2571,2571,3107,13,11,43,18,10,20,13,22,16,200,"Basketball Stars Weert","Basketba",14.72,5.98,80,77,TRUE,FALSE,83.72,84.98,72.0688888888889,72.4966666666667,72,FALSE,72.2827777777778,111.111111111111,106.944444444444,TRUE,4.16666666666667,0.536363636363636,0.388888888888889,0.194444444444444,0.381818181818182,0.523809523809524,0.333333333333333,0.222222222222222,0.174603174603175,0.645438898450947,0.143430866322433,0.211130235226621,0.488888888888889,0.5,0.65625
"105",105,522517,1771,2823,1771,19,12,31,16,3,17,11,23,18,200,"Landstede Basketbal","Landsted",522517,2823,2823,1771,14,8,39,23,5,20,11,26,16,200,"EBBC","EBBC",8.74,6.44,53,69,FALSE,TRUE,74.74,81.44,65.5148648648649,70.7085294117647,68,TRUE,68.1116971383148,77.9411764705882,101.470588235294,TRUE,-23.5294117647059,0.427083333333333,0.297297297297297,0.264705882352941,0.25,0.516949152542373,0.323529411764706,0.235294117647059,0.135593220338983,0.546351780049348,0.299612266478675,0.154035953471977,0.516129032258065,0.176470588235294,0.631578947368421
"106",106,522517,2823,2823,1771,14,8,39,23,5,20,11,26,16,200,"EBBC","EBBC",522517,1771,2823,1771,19,12,31,16,3,17,11,23,18,200,"Landstede Basketbal","Landsted",6.44,8.74,69,53,TRUE,FALSE,81.44,74.74,70.7085294117647,65.5148648648649,68,TRUE,68.1116971383148,101.470588235294,77.9411764705882,FALSE,23.5294117647059,0.516949152542373,0.323529411764706,0.235294117647059,0.135593220338983,0.427083333333333,0.297297297297297,0.264705882352941,0.25,0.595965770171149,0.305623471882641,0.0984107579462103,0.58974358974359,0.25,0.571428571428571
"107",107,522518,2393,2393,3138,32,16,40,20,11,31,15,33,17,200,"Matrixx Magixx","Matrixx ",522518,3138,2393,3138,24,18,44,19,9,20,8,31,25,200,"BV Aris","BV Aris",14.72,11.04,89,83,TRUE,FALSE,102.72,100.04,88.7634782608696,92.5239024390244,91,FALSE,90.643690349947,97.8021978021978,91.2087912087912,FALSE,6.59340659340658,0.514084507042254,0.326086956521739,0.186813186813187,0.225352112676056,0.5078125,0.195121951219512,0.274725274725275,0.28125,0.466635557629491,0.361642557162856,0.171721885207653,0.5,0.354838709677419,0.5
"108",108,522518,3138,2393,3138,24,18,44,19,9,20,8,31,25,200,"BV Aris","BV Aris",522518,2393,2393,3138,32,16,40,20,11,31,15,33,17,200,"Matrixx Magixx","Matrixx ",11.04,14.72,83,89,FALSE,TRUE,100.04,102.72,92.5239024390244,88.7634782608696,91,FALSE,90.643690349947,91.2087912087912,97.8021978021978,TRUE,-6.59340659340658,0.5078125,0.195121951219512,0.274725274725275,0.28125,0.514084507042254,0.326086956521739,0.186813186813187,0.225352112676056,0.5863539445629,0.266524520255864,0.147121535181237,0.431818181818182,0.45,0.75
"109",109,522519,3103,3103,3120,10,6,38,18,4,21,18,21,20,200,"Rotterdam Basketbal","Rotterda",522519,3120,3103,3120,29,19,42,21,5,16,12,27,8,200,"ABC Amsterdam","ABC Amst",4.6,13.34,54,76,FALSE,TRUE,83.6,79.34,67.764,66.8890909090909,67,FALSE,67.3265454545455,80.5970149253731,113.432835820896,FALSE,-32.8358208955224,0.406779661016949,0.4,0.298507462686567,0.101694915254237,0.491379310344828,0.363636363636364,0.119402985074627,0.327586206896552,0.59748427672956,0.330188679245283,0.0723270440251572,0.473684210526316,0.19047619047619,0.6
"110",110,522519,3120,3103,3120,29,19,42,21,5,16,12,27,8,200,"ABC Amsterdam","ABC Amst",522519,3103,3103,3120,10,6,38,18,4,21,18,21,20,200,"Rotterdam Basketbal","Rotterda",13.34,4.6,76,54,TRUE,FALSE,79.34,83.6,66.8890909090909,67.764,67,FALSE,67.3265454545455,113.432835820896,80.5970149253731,TRUE,32.8358208955224,0.491379310344828,0.363636363636364,0.119402985074627,0.327586206896552,0.406779661016949,0.4,0.298507462686567,0.101694915254237,0.588730025231287,0.224278104850014,0.186991869918699,0.5,0.3125,0.655172413793103
"111",111,522520,2571,3138,2571,22,17,45,31,9,22,11,26,13,200,"Basketball Stars Weert","Basketba",522520,3138,3138,2571,21,18,41,25,7,19,4,19,10,200,"BV Aris","BV Aris",10.12,9.66,106,89,TRUE,FALSE,90.12,79.66,79.527,75.6653333333333,78,FALSE,77.5961666666667,135.897435897436,114.102564102564,TRUE,21.7948717948718,0.664179104477612,0.366666666666667,0.166666666666667,0.253731343283582,0.591666666666667,0.133333333333333,0.128205128205128,0.3,0.58350622406639,0.285269709543568,0.131224066390041,0.688888888888889,0.409090909090909,0.772727272727273
"112",112,522520,3138,3138,2571,21,18,41,25,7,19,4,19,10,200,"BV Aris","BV Aris",522520,2571,3138,2571,22,17,45,31,9,22,11,26,13,200,"Basketball Stars Weert","Basketba",9.66,10.12,89,106,FALSE,TRUE,79.66,90.12,75.6653333333333,79.527,78,FALSE,77.5961666666667,114.102564102564,135.897435897436,FALSE,-21.7948717948718,0.591666666666667,0.133333333333333,0.128205128205128,0.3,0.664179104477612,0.366666666666667,0.166666666666667,0.253731343283582,0.588573069193224,0.272753373528567,0.138673557278208,0.609756097560976,0.368421052631579,0.857142857142857
"113",113,522521,3103,6115,3103,31,20,49,19,5,18,20,22,10,200,"Rotterdam Basketbal","Rotterda",522521,6115,6115,3103,21,14,33,20,10,22,8,32,15,200,"Giants Academy","Giants A",14.26,9.66,73,84,FALSE,TRUE,91.26,79.66,73.5638461538461,72.5266666666667,73,FALSE,73.0452564102564,100,115.068493150685,TRUE,-15.0684931506849,0.395522388059701,0.384615384615385,0.136986301369863,0.298507462686567,0.636363636363636,0.266666666666667,0.205479452054795,0.254545454545455,0.603002707359094,0.221511198621708,0.175486094019198,0.387755102040816,0.277777777777778,0.645161290322581
"114",114,522521,6115,6115,3103,21,14,33,20,10,22,8,32,15,200,"Giants Academy","Giants A",522521,3103,6115,3103,31,20,49,19,5,18,20,22,10,200,"Rotterdam Basketbal","Rotterda",9.66,14.26,84,73,TRUE,FALSE,79.66,91.26,72.5266666666667,73.5638461538461,73,FALSE,73.0452564102564,115.068493150685,100,FALSE,15.0684931506849,0.636363636363636,0.266666666666667,0.205479452054795,0.254545454545455,0.395522388059701,0.384615384615385,0.136986301369863,0.298507462686567,0.510361892978658,0.340241261985772,0.149396845035571,0.606060606060606,0.454545454545455,0.666666666666667
"115",115,522522,2393,8594,2393,30,20,24,12,4,19,7,18,24,183,"Matrixx Magixx","Matrixx ",522522,8594,8594,2393,20,14,42,22,4,18,11,29,14,217,"GasTerra Flames","GasTerra",13.8,9.2,56,70,FALSE,TRUE,80.8,83.2,75.1825,69.4006896551724,72,TRUE,72.2915948275862,77.7777777777778,97.2222222222222,TRUE,-19.4444444444445,0.418604651162791,0.194444444444444,0.333333333333333,0.465116279069767,0.466666666666667,0.379310344827586,0.194444444444444,0.233333333333333,0.422535211267606,0.334507042253521,0.242957746478873,0.5,0.210526315789474,0.666666666666667
"116",116,522522,8594,8594,2393,20,14,42,22,4,18,11,29,14,217,"GasTerra Flames","GasTerra",522522,2393,8594,2393,30,20,24,12,4,19,7,18,24,183,"Matrixx Magixx","Matrixx ",9.2,13.8,70,56,TRUE,FALSE,83.2,80.8,69.4006896551724,75.1825,72,TRUE,72.2915948275862,97.2222222222222,77.7777777777778,FALSE,19.4444444444445,0.466666666666667,0.379310344827586,0.194444444444444,0.233333333333333,0.418604651162791,0.194444444444444,0.333333333333333,0.465116279069767,0.606936416184971,0.260115606936416,0.132947976878613,0.523809523809524,0.222222222222222,0.7
"117",117,522523,1771,1771,3120,18,12,42,24,4,20,9,24,10,200,"Landstede Basketbal","Landsted",522523,3120,1771,3120,37,25,39,18,6,13,8,32,12,200,"ABC Amsterdam","ABC Amst",8.28,17.02,72,79,FALSE,TRUE,80.28,81.02,72.2941463414634,73.53,73,FALSE,72.9120731707317,98.6301369863014,108.219178082192,FALSE,-9.58904109589041,0.483870967741935,0.219512195121951,0.136986301369863,0.193548387096774,0.519230769230769,0.25,0.164383561643836,0.480769230769231,0.597609561752988,0.284575981787137,0.117814456459875,0.571428571428571,0.2,0.666666666666667
"118",118,522523,3120,1771,3120,37,25,39,18,6,13,8,32,12,200,"ABC Amsterdam","ABC Amst",522523,1771,1771,3120,18,12,42,24,4,20,9,24,10,200,"Landstede Basketbal","Landsted",17.02,8.28,79,72,TRUE,FALSE,81.02,80.28,73.53,72.2941463414634,73,FALSE,72.9120731707317,108.219178082192,98.6301369863014,TRUE,9.58904109589041,0.519230769230769,0.25,0.164383561643836,0.480769230769231,0.483870967741935,0.219512195121951,0.136986301369863,0.193548387096774,0.565053607649957,0.188351202549986,0.246595189800058,0.461538461538462,0.461538461538462,0.675675675675676
"119",119,522524,2823,3107,2823,35,22,44,16,6,15,14,24,16,200,"EBBC","EBBC",522524,3107,3107,2823,24,17,36,18,9,19,7,22,17,200,"BS Leiden","BS Leide",16.1,11.04,72,80,FALSE,TRUE,91.1,83.04,75.7038888888889,76.2748387096774,76,FALSE,75.9893637992832,94.7368421052632,105.263157894737,TRUE,-10.5263157894737,0.423728813559322,0.388888888888889,0.210526315789474,0.372881355932203,0.572727272727273,0.225806451612903,0.223684210526316,0.309090909090909,0.585885486018642,0.199733688415446,0.214380825565912,0.363636363636364,0.4,0.628571428571429
"120",120,522524,3107,3107,2823,24,17,36,18,9,19,7,22,17,200,"BS Leiden","BS Leide",522524,2823,3107,2823,35,22,44,16,6,15,14,24,16,200,"EBBC","EBBC",11.04,16.1,80,72,TRUE,FALSE,83.04,91.1,76.2748387096774,75.7038888888889,76,FALSE,75.9893637992832,105.263157894737,94.7368421052632,FALSE,10.5263157894737,0.572727272727273,0.225806451612903,0.223684210526316,0.309090909090909,0.423728813559322,0.388888888888889,0.210526315789474,0.372881355932203,0.545124167171411,0.287704421562689,0.167171411265899,0.5,0.473684210526316,0.708333333333333
"121",121,522525,1771,3103,1771,34,22,57,23,3,8,19,30,12,200,"Landstede Basketbal","Landsted",522525,3103,3103,1771,18,7,47,19,8,13,11,20,17,200,"Rotterdam Basketbal","Rotterda",15.64,8.28,77,69,TRUE,FALSE,92.64,85.28,72.31,75.8065853658537,74,FALSE,74.0582926829268,104.054054054054,93.2432432432432,TRUE,10.8108108108108,0.423076923076923,0.487179487179487,0.162162162162162,0.338461538461538,0.516666666666667,0.268292682926829,0.22972972972973,0.116666666666667,0.706845238095238,0.0992063492063492,0.193948412698413,0.403508771929825,0.375,0.647058823529412
"122",122,522525,3103,3103,1771,18,7,47,19,8,13,11,20,17,200,"Rotterdam Basketbal","Rotterda",522525,1771,3103,1771,34,22,57,23,3,8,19,30,12,200,"Landstede Basketbal","Landsted",8.28,15.64,69,77,FALSE,TRUE,85.28,92.64,75.8065853658537,72.31,74,FALSE,74.0582926829268,93.2432432432432,104.054054054054,FALSE,-10.8108108108108,0.516666666666667,0.268292682926829,0.22972972972973,0.116666666666667,0.423076923076923,0.487179487179487,0.162162162162162,0.338461538461538,0.688342120679555,0.190392501464558,0.121265377855888,0.404255319148936,0.615384615384615,0.388888888888889
"123",123,522526,2393,2393,6115,15,10,35,23,9,36,14,29,14,200,"Matrixx Magixx","Matrixx ",522526,6115,2393,6115,13,9,38,17,10,28,10,27,16,200,"Giants Academy","Giants A",6.9,5.98,83,73,TRUE,FALSE,91.9,87.98,77.6507317073171,77.28,77,FALSE,77.4653658536585,107.792207792208,94.8051948051948,FALSE,12.987012987013,0.514084507042254,0.341463414634146,0.181818181818182,0.140845070422535,0.484848484848485,0.256410256410256,0.207792207792208,0.136363636363636,0.449293966623877,0.462130937098845,0.0885750962772786,0.657142857142857,0.25,0.666666666666667
"124",124,522526,6115,2393,6115,13,9,38,17,10,28,10,27,16,200,"Giants Academy","Giants A",522526,2393,2393,6115,15,10,35,23,9,36,14,29,14,200,"Matrixx Magixx","Matrixx ",5.98,6.9,73,83,FALSE,TRUE,87.98,91.9,77.28,77.6507317073171,77,FALSE,77.4653658536585,94.8051948051948,107.792207792208,TRUE,-12.987012987013,0.484848484848485,0.256410256410256,0.207792207792208,0.136363636363636,0.514084507042254,0.341463414634146,0.181818181818182,0.140845070422535,0.527924423450959,0.388996943595443,0.0830786329535982,0.447368421052632,0.357142857142857,0.692307692307692
"125",125,522527,2823,2823,3138,9,5,42,26,3,21,6,29,13,200,"EBBC","EBBC",522527,3138,2823,3138,5,3,41,21,8,24,8,31,12,200,"BV Aris","BV Aris",4.14,2.3,66,69,FALSE,TRUE,80.14,79.3,74.2405405405405,70.9713513513513,73,FALSE,72.6059459459459,90.4109589041096,94.5205479452055,FALSE,-4.10958904109589,0.484126984126984,0.162162162162162,0.178082191780822,0.0793650793650794,0.507692307692308,0.216216216216216,0.164383561643836,0.0461538461538462,0.625558534405719,0.31277926720286,0.0616621983914209,0.619047619047619,0.142857142857143,0.555555555555556
"126",126,522527,3138,2823,3138,5,3,41,21,8,24,8,31,12,200,"BV Aris","BV Aris",522527,2823,2823,3138,9,5,42,26,3,21,6,29,13,200,"EBBC","EBBC",2.3,4.14,69,66,TRUE,FALSE,79.3,80.14,70.9713513513513,74.2405405405405,73,FALSE,72.6059459459459,94.5205479452055,90.4109589041096,TRUE,4.10958904109589,0.507692307692308,0.216216216216216,0.164383561643836,0.0461538461538462,0.484126984126984,0.162162162162162,0.178082191780822,0.0793650793650794,0.609212481426449,0.356612184249629,0.0341753343239227,0.51219512195122,0.333333333333333,0.6
"127",127,522528,3107,3120,3107,22,17,41,17,5,21,15,28,10,200,"BS Leiden","BS Leide",522528,3120,3120,3107,16,12,39,13,5,12,7,26,20,200,"ABC Amsterdam","ABC Amst",10.12,7.36,66,53,TRUE,FALSE,82.12,78.36,66.4614634146342,71.298,69,TRUE,68.8797317073171,95.6521739130435,76.8115942028985,TRUE,18.8405797101449,0.395161290322581,0.365853658536585,0.144927536231884,0.274193548387097,0.401960784313726,0.2,0.289855072463768,0.235294117647059,0.568496949528563,0.291181364392679,0.140321686078758,0.414634146341463,0.238095238095238,0.772727272727273
"128",128,522528,3120,3120,3107,16,12,39,13,5,12,7,26,20,200,"ABC Amsterdam","ABC Amst",522528,3107,3120,3107,22,17,41,17,5,21,15,28,10,200,"BS Leiden","BS Leide",7.36,10.12,53,66,FALSE,TRUE,78.36,82.12,71.298,66.4614634146342,69,TRUE,68.8797317073171,76.8115942028985,95.6521739130435,FALSE,-18.8405797101449,0.401960784313726,0.2,0.289855072463768,0.235294117647059,0.395161290322581,0.365853658536585,0.144927536231884,0.274193548387097,0.66826593557231,0.205620287868403,0.126113776559287,0.333333333333333,0.416666666666667,0.75
"129",129,522529,2571,2571,8594,6,5,43,22,5,20,8,28,14,200,"Basketball Stars Weert","Basketba",522529,8594,2571,8594,26,13,46,18,8,22,21,29,16,200,"GasTerra Flames","GasTerra",2.76,11.96,64,73,FALSE,TRUE,79.76,95.96,71.4313513513514,76.7,74,TRUE,74.0656756756757,86.4864864864865,98.6486486486486,FALSE,-12.1621621621622,0.468253968253968,0.216216216216216,0.189189189189189,0.0793650793650794,0.441176470588235,0.428571428571429,0.216216216216216,0.191176470588235,0.653892944038929,0.304136253041362,0.041970802919708,0.511627906976744,0.25,0.833333333333333
"130",130,522529,8594,2571,8594,26,13,46,18,8,22,21,29,16,200,"GasTerra Flames","GasTerra",522529,2571,2571,8594,6,5,43,22,5,20,8,28,14,200,"Basketball Stars Weert","Basketba",11.96,2.76,73,64,TRUE,FALSE,95.96,79.76,76.7,71.4313513513514,74,TRUE,74.0656756756757,98.6486486486486,86.4864864864865,TRUE,12.1621621621622,0.441176470588235,0.428571428571429,0.216216216216216,0.191176470588235,0.468253968253968,0.216216216216216,0.189189189189189,0.0793650793650794,0.575287643821911,0.275137568784392,0.149574787393697,0.391304347826087,0.363636363636364,0.5
"131",131,522530,1771,3107,1771,17,10,44,18,5,18,13,25,14,200,"Landstede Basketbal","Landsted",522530,3107,3107,1771,19,16,48,20,6,17,16,32,17,200,"BS Leiden","BS Leide",7.82,8.74,61,74,FALSE,TRUE,83.82,90.74,71.7646666666667,74.4551219512195,73,FALSE,73.1098943089431,83.5616438356164,101.369863013699,TRUE,-17.8082191780822,0.411290322580645,0.288888888888889,0.191780821917808,0.161290322580645,0.446153846153846,0.390243902439024,0.232876712328767,0.246153846153846,0.630191922085362,0.257805786307648,0.112002291606989,0.409090909090909,0.277777777777778,0.588235294117647
"132",132,522530,3107,3107,1771,19,16,48,20,6,17,16,32,17,200,"BS Leiden","BS Leide",522530,1771,3107,1771,17,10,44,18,5,18,13,25,14,200,"Landstede Basketbal","Landsted",8.74,7.82,74,61,TRUE,FALSE,90.74,83.82,74.4551219512195,71.7646666666667,73,FALSE,73.1098943089431,101.369863013699,83.5616438356164,FALSE,17.8082191780822,0.446153846153846,0.390243902439024,0.232876712328767,0.246153846153846,0.411290322580645,0.288888888888889,0.191780821917808,0.161290322580645,0.65093572009764,0.230539734201248,0.118524545701112,0.416666666666667,0.352941176470588,0.842105263157895
